Order_ID,Date,Time,Month,DayOfWeek,Weather,Category,Menu,Type,Price,Cost,Margin,Is_Set
20230826-18018,2023-08-26,16:14,8,Sat,Sunny,Tea,HerbTea,Ice,5000,500,4500,FALSE
20230826-18019,2023-08-26,20:35,8,Sat,Sunny,Baked,Scone,Hot,3800,900,2900,FALSE
20230826-18020,2023-08-26,21:40,8,Sat,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20230826-18021,2023-08-26,17:52,8,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230826-18022,2023-08-26,11:17,8,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230826-18023,2023-08-26,12:39,8,Sat,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20230826-18024,2023-08-26,18:32,8,Sat,Sunny,Tea,HerbTea,Ice,5000,500,4500,FALSE
20230826-18025,2023-08-26,18:18,8,Sat,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20230826-18026,2023-08-26,16:40,8,Sat,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20230826-18027,2023-08-26,16:40,8,Sat,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20230826-18028,2023-08-26,21:13,8,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230826-18029,2023-08-26,21:19,8,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230826-18030,2023-08-26,17:32,8,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230826-18031,2023-08-26,19:21,8,Sat,Sunny,Tea,HerbTea,Ice,5000,500,4500,FALSE
20230826-18032,2023-08-26,12:06,8,Sat,Sunny,Baked,Scone,Hot,3800,900,2900,FALSE
20230826-18033,2023-08-26,18:21,8,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230826-18034,2023-08-26,19:13,8,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230826-18035,2023-08-26,12:54,8,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230826-18036,2023-08-26,14:30,8,Sat,Sunny,Sandwich,ChickenSandwich,Hot,7000,3000,4000,TRUE
20230826-18036,2023-08-26,14:30,8,Sat,Sunny,Coffee,Americano,Ice,2000,750,1250,TRUE
20230826-18037,2023-08-26,10:16,8,Sat,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20230826-18038,2023-08-26,21:40,8,Sat,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230826-18039,2023-08-26,20:32,8,Sat,Sunny,Tea,HerbTea,Ice,5000,500,4500,FALSE
20230826-18040,2023-08-26,13:05,8,Sat,Sunny,Sandwich,PumpkinSandwich,Hot,7000,3000,4000,TRUE
20230826-18040,2023-08-26,13:05,8,Sat,Sunny,Coffee,Americano,Ice,2000,750,1250,TRUE
20230826-18041,2023-08-26,10:20,8,Sat,Sunny,Sandwich,ChickenSandwich,Hot,7000,3000,4000,FALSE
20230826-18042,2023-08-26,14:15,8,Sat,Sunny,Sandwich,HamCheeseSandwich,Hot,6500,2800,3700,TRUE
20230826-18042,2023-08-26,14:15,8,Sat,Sunny,Coffee,Americano,Ice,2500,750,1750,TRUE
20230826-18043,2023-08-26,20:04,8,Sat,Sunny,Tea,HerbTea,Ice,5000,500,4500,FALSE
20230826-18044,2023-08-26,19:42,8,Sat,Sunny,Sandwich,HamCheeseSandwich,Hot,6500,2800,3700,TRUE
20230826-18044,2023-08-26,19:42,8,Sat,Sunny,Coffee,Americano,Ice,2500,750,1750,TRUE
20230826-18045,2023-08-26,18:17,8,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230826-18046,2023-08-26,14:36,8,Sat,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20230826-18047,2023-08-26,14:33,8,Sat,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230826-18048,2023-08-26,12:28,8,Sat,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230826-18049,2023-08-26,19:10,8,Sat,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230826-18050,2023-08-26,18:35,8,Sat,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20230826-18051,2023-08-26,10:56,8,Sat,Sunny,Sandwich,ChickenSandwich,Hot,7000,3000,4000,TRUE
20230826-18051,2023-08-26,10:56,8,Sat,Sunny,Coffee,Americano,Ice,2000,750,1250,TRUE
20230826-18052,2023-08-26,13:09,8,Sat,Sunny,Sandwich,HamCheeseSandwich,Hot,6500,2800,3700,TRUE
20230826-18052,2023-08-26,13:09,8,Sat,Sunny,Coffee,Latte,Ice,3500,1150,2350,TRUE
20230826-18053,2023-08-26,16:11,8,Sat,Sunny,Sandwich,PumpkinSandwich,Hot,7000,3000,4000,TRUE
20230826-18053,2023-08-26,16:11,8,Sat,Sunny,Coffee,Americano,Ice,2000,750,1250,TRUE
20230826-18054,2023-08-26,10:59,8,Sat,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20230826-18055,2023-08-26,13:10,8,Sat,Sunny,Tea,HerbTea,Ice,5000,500,4500,FALSE
20230826-18056,2023-08-26,11:52,8,Sat,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230826-18057,2023-08-26,20:41,8,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230826-18058,2023-08-26,17:09,8,Sat,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20230826-18059,2023-08-26,18:39,8,Sat,Sunny,Baked,Financier,Hot,3000,800,2200,FALSE
20230826-18060,2023-08-26,15:41,8,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230826-18061,2023-08-26,15:56,8,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230826-18062,2023-08-26,10:03,8,Sat,Sunny,Sandwich,ChickenSandwich,Hot,7000,3000,4000,FALSE
20230826-18063,2023-08-26,11:26,8,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230826-18064,2023-08-26,17:28,8,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230826-18065,2023-08-26,19:59,8,Sat,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230826-18066,2023-08-26,20:05,8,Sat,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230827-18067,2023-08-27,11:34,8,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230827-18068,2023-08-27,14:49,8,Sun,Sunny,Sandwich,HamCheeseSandwich,Hot,6500,2800,3700,FALSE
20230827-18069,2023-08-27,18:23,8,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230827-18070,2023-08-27,13:03,8,Sun,Sunny,Tea,HerbTea,Ice,5000,500,4500,FALSE
20230827-18071,2023-08-27,14:43,8,Sun,Sunny,Tea,HerbTea,Ice,5000,500,4500,FALSE
20230827-18072,2023-08-27,19:09,8,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230827-18073,2023-08-27,16:51,8,Sun,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20230827-18074,2023-08-27,19:29,8,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230827-18075,2023-08-27,16:49,8,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230827-18076,2023-08-27,17:02,8,Sun,Sunny,Sandwich,HamCheeseSandwich,Hot,6500,2800,3700,TRUE
20230827-18076,2023-08-27,17:02,8,Sun,Sunny,Coffee,Americano,Ice,2500,750,1750,TRUE
20230827-18077,2023-08-27,10:59,8,Sun,Sunny,Sandwich,ChickenSandwich,Hot,7000,3000,4000,TRUE
20230827-18077,2023-08-27,10:59,8,Sun,Sunny,Coffee,Americano,Ice,2000,750,1250,TRUE
20230827-18078,2023-08-27,16:25,8,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230827-18079,2023-08-27,17:57,8,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230827-18080,2023-08-27,15:30,8,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230827-18081,2023-08-27,14:04,8,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230827-18082,2023-08-27,15:04,8,Sun,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20230827-18083,2023-08-27,20:58,8,Sun,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20230827-18084,2023-08-27,20:59,8,Sun,Sunny,Sandwich,ChickenSandwich,Hot,7000,3000,4000,FALSE
20230827-18085,2023-08-27,12:51,8,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230827-18086,2023-08-27,19:51,8,Sun,Sunny,Sandwich,HamCheeseSandwich,Hot,6500,2800,3700,TRUE
20230827-18086,2023-08-27,19:51,8,Sun,Sunny,Coffee,Americano,Ice,2500,750,1750,TRUE
20230827-18087,2023-08-27,13:07,8,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230827-18088,2023-08-27,15:04,8,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230827-18089,2023-08-27,19:38,8,Sun,Sunny,Baked,Financier,Hot,3000,800,2200,FALSE
20230827-18090,2023-08-27,19:55,8,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230827-18091,2023-08-27,21:52,8,Sun,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20230827-18092,2023-08-27,16:06,8,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230827-18093,2023-08-27,10:12,8,Sun,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20230827-18094,2023-08-27,18:01,8,Sun,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230827-18095,2023-08-27,11:03,8,Sun,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20230827-18096,2023-08-27,11:10,8,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230827-18097,2023-08-27,21:21,8,Sun,Sunny,Sandwich,ChickenSandwich,Hot,7000,3000,4000,TRUE
20230827-18097,2023-08-27,21:21,8,Sun,Sunny,Coffee,Americano,Ice,2000,750,1250,TRUE
20230827-18098,2023-08-27,19:58,8,Sun,Sunny,Tea,HerbTea,Ice,5000,500,4500,FALSE
20230827-18099,2023-08-27,13:33,8,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230827-18100,2023-08-27,15:46,8,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230827-18101,2023-08-27,11:39,8,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230827-18102,2023-08-27,13:57,8,Sun,Sunny,Sandwich,ChickenSandwich,Hot,7000,3000,4000,TRUE
20230827-18102,2023-08-27,13:57,8,Sun,Sunny,Coffee,Americano,Ice,2000,750,1250,TRUE
20230827-18103,2023-08-27,13:25,8,Sun,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230827-18104,2023-08-27,20:53,8,Sun,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20230827-18105,2023-08-27,10:33,8,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230827-18106,2023-08-27,18:53,8,Sun,Sunny,Baked,Financier,Hot,3000,800,2200,FALSE
20230827-18107,2023-08-27,21:50,8,Sun,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230827-18108,2023-08-27,18:14,8,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230827-18109,2023-08-27,12:26,8,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230827-18110,2023-08-27,21:19,8,Sun,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20230827-18111,2023-08-27,15:23,8,Sun,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230827-18112,2023-08-27,11:03,8,Sun,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20230827-18113,2023-08-27,12:26,8,Sun,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20230827-18114,2023-08-27,18:38,8,Sun,Sunny,Sandwich,HamCheeseSandwich,Hot,6500,2800,3700,FALSE
20230827-18115,2023-08-27,17:20,8,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230827-18116,2023-08-27,18:38,8,Sun,Sunny,Baked,Financier,Hot,3000,800,2200,FALSE
20230827-18117,2023-08-27,15:22,8,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230827-18118,2023-08-27,16:22,8,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230827-18119,2023-08-27,17:36,8,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230827-18120,2023-08-27,10:04,8,Sun,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230827-18121,2023-08-27,15:35,8,Sun,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230827-18122,2023-08-27,16:33,8,Sun,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20230827-18123,2023-08-27,14:59,8,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230827-18124,2023-08-27,12:23,8,Sun,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230827-18125,2023-08-27,12:55,8,Sun,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230827-18126,2023-08-27,21:55,8,Sun,Sunny,Sandwich,HamCheeseSandwich,Hot,6500,2800,3700,FALSE
20230827-18127,2023-08-27,12:12,8,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230827-18128,2023-08-27,19:57,8,Sun,Sunny,Tea,HerbTea,Ice,5000,500,4500,FALSE
20230827-18129,2023-08-27,11:08,8,Sun,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20230827-18130,2023-08-27,19:18,8,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230827-18131,2023-08-27,21:20,8,Sun,Sunny,Baked,Financier,Hot,3000,800,2200,FALSE
20230827-18132,2023-08-27,12:53,8,Sun,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20230827-18133,2023-08-27,13:36,8,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230827-18134,2023-08-27,12:43,8,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230827-18135,2023-08-27,19:19,8,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230827-18136,2023-08-27,17:52,8,Sun,Sunny,Sandwich,ChickenSandwich,Hot,7000,3000,4000,FALSE
20230827-18137,2023-08-27,19:11,8,Sun,Sunny,Tea,HerbTea,Ice,5000,500,4500,FALSE
20230827-18138,2023-08-27,13:08,8,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230827-18139,2023-08-27,11:07,8,Sun,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230827-18140,2023-08-27,21:53,8,Sun,Sunny,Sandwich,HamCheeseSandwich,Hot,6500,2800,3700,FALSE
20230827-18141,2023-08-27,14:39,8,Sun,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230827-18142,2023-08-27,19:55,8,Sun,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230827-18143,2023-08-27,21:29,8,Sun,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230827-18144,2023-08-27,17:26,8,Sun,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20230827-18145,2023-08-27,14:47,8,Sun,Sunny,Tea,HerbTea,Ice,5000,500,4500,FALSE
20230827-18146,2023-08-27,17:38,8,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230827-18147,2023-08-27,17:09,8,Sun,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230827-18148,2023-08-27,17:53,8,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230827-18149,2023-08-27,19:44,8,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230827-18150,2023-08-27,19:50,8,Sun,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230827-18151,2023-08-27,16:47,8,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230827-18152,2023-08-27,16:18,8,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230827-18153,2023-08-27,13:19,8,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230827-18154,2023-08-27,16:12,8,Sun,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230828-18155,2023-08-28,17:12,8,Mon,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230828-18156,2023-08-28,13:23,8,Mon,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230828-18157,2023-08-28,15:35,8,Mon,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230828-18158,2023-08-28,16:50,8,Mon,Sunny,Baked,Financier,Hot,3000,800,2200,FALSE
20230828-18159,2023-08-28,13:07,8,Mon,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20230828-18160,2023-08-28,11:55,8,Mon,Sunny,Sandwich,PumpkinSandwich,Hot,7000,3000,4000,TRUE
20230828-18160,2023-08-28,11:55,8,Mon,Sunny,Coffee,Americano,Ice,2000,750,1250,TRUE
20230828-18161,2023-08-28,12:14,8,Mon,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20230828-18162,2023-08-28,20:46,8,Mon,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230828-18163,2023-08-28,21:18,8,Mon,Sunny,Baked,Financier,Hot,3000,800,2200,FALSE
20230828-18164,2023-08-28,18:18,8,Mon,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20230828-18165,2023-08-28,17:19,8,Mon,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230828-18166,2023-08-28,18:59,8,Mon,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20230828-18167,2023-08-28,10:48,8,Mon,Sunny,Sandwich,ChickenSandwich,Hot,7000,3000,4000,FALSE
20230828-18168,2023-08-28,19:30,8,Mon,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20230828-18169,2023-08-28,19:58,8,Mon,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230828-18170,2023-08-28,18:05,8,Mon,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230828-18171,2023-08-28,12:31,8,Mon,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230828-18172,2023-08-28,15:47,8,Mon,Sunny,Tea,HerbTea,Ice,5000,500,4500,FALSE
20230828-18173,2023-08-28,17:20,8,Mon,Sunny,Sandwich,ChickenSandwich,Hot,7000,3000,4000,FALSE
20230828-18174,2023-08-28,13:48,8,Mon,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230828-18175,2023-08-28,13:11,8,Mon,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230828-18176,2023-08-28,16:53,8,Mon,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230828-18177,2023-08-28,12:12,8,Mon,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230828-18178,2023-08-28,11:41,8,Mon,Sunny,Sandwich,PumpkinSandwich,Hot,7000,3000,4000,TRUE
20230828-18178,2023-08-28,11:41,8,Mon,Sunny,Coffee,Americano,Ice,2000,750,1250,TRUE
20230828-18179,2023-08-28,19:39,8,Mon,Sunny,Tea,HerbTea,Ice,5000,500,4500,FALSE
20230828-18180,2023-08-28,11:51,8,Mon,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230828-18181,2023-08-28,10:30,8,Mon,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230828-18182,2023-08-28,11:51,8,Mon,Sunny,Sandwich,ChickenSandwich,Hot,7000,3000,4000,TRUE
20230828-18182,2023-08-28,11:51,8,Mon,Sunny,Coffee,Americano,Ice,2000,750,1250,TRUE
20230828-18183,2023-08-28,19:28,8,Mon,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20230828-18184,2023-08-28,19:28,8,Mon,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230828-18185,2023-08-28,16:24,8,Mon,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230828-18186,2023-08-28,11:27,8,Mon,Sunny,Sandwich,HamCheeseSandwich,Hot,6500,2800,3700,FALSE
20230828-18187,2023-08-28,15:37,8,Mon,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230828-18188,2023-08-28,13:59,8,Mon,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20230828-18189,2023-08-28,11:51,8,Mon,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230828-18190,2023-08-28,21:59,8,Mon,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230828-18191,2023-08-28,11:49,8,Mon,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230828-18192,2023-08-28,20:01,8,Mon,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230828-18193,2023-08-28,12:29,8,Mon,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230828-18194,2023-08-28,17:13,8,Mon,Sunny,Sandwich,PumpkinSandwich,Hot,7000,3000,4000,FALSE
20230828-18195,2023-08-28,18:53,8,Mon,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230828-18196,2023-08-28,18:26,8,Mon,Sunny,Sandwich,PumpkinSandwich,Hot,7000,3000,4000,TRUE
20230828-18196,2023-08-28,18:26,8,Mon,Sunny,Coffee,Latte,Ice,3000,1150,1850,TRUE
20230828-18197,2023-08-28,15:19,8,Mon,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20230828-18198,2023-08-28,20:07,8,Mon,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230828-18199,2023-08-28,12:47,8,Mon,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230828-18200,2023-08-28,13:30,8,Mon,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230828-18201,2023-08-28,19:43,8,Mon,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20230828-18202,2023-08-28,18:29,8,Mon,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20230828-18203,2023-08-28,21:23,8,Mon,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230828-18204,2023-08-28,19:47,8,Mon,Sunny,Sandwich,PumpkinSandwich,Hot,7000,3000,4000,FALSE
20230828-18205,2023-08-28,17:35,8,Mon,Sunny,Sandwich,PumpkinSandwich,Hot,7000,3000,4000,TRUE
20230828-18205,2023-08-28,17:35,8,Mon,Sunny,Coffee,Americano,Ice,2000,750,1250,TRUE
20230828-18206,2023-08-28,18:14,8,Mon,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20230828-18207,2023-08-28,20:36,8,Mon,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230828-18208,2023-08-28,21:42,8,Mon,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230828-18209,2023-08-28,16:57,8,Mon,Sunny,Sandwich,HamCheeseSandwich,Hot,6500,2800,3700,TRUE
20230828-18209,2023-08-28,16:57,8,Mon,Sunny,Coffee,Latte,Ice,3500,1150,2350,TRUE
20230828-18210,2023-08-28,21:08,8,Mon,Sunny,Sandwich,HamCheeseSandwich,Hot,6500,2800,3700,FALSE
20230828-18211,2023-08-28,19:46,8,Mon,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230828-18212,2023-08-28,21:09,8,Mon,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230828-18213,2023-08-28,20:58,8,Mon,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230828-18214,2023-08-28,18:44,8,Mon,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230828-18215,2023-08-28,21:40,8,Mon,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230828-18216,2023-08-28,12:26,8,Mon,Sunny,Sandwich,PumpkinSandwich,Hot,7000,3000,4000,FALSE
20230828-18217,2023-08-28,12:27,8,Mon,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230828-18218,2023-08-28,17:13,8,Mon,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230828-18219,2023-08-28,12:52,8,Mon,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230828-18220,2023-08-28,17:43,8,Mon,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230828-18221,2023-08-28,14:02,8,Mon,Sunny,Baked,Financier,Hot,3000,800,2200,FALSE
20230828-18222,2023-08-28,21:47,8,Mon,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20230828-18223,2023-08-28,16:09,8,Mon,Sunny,Sandwich,ChickenSandwich,Hot,7000,3000,4000,TRUE
20230828-18223,2023-08-28,16:09,8,Mon,Sunny,Coffee,Americano,Ice,2000,750,1250,TRUE
20230828-18224,2023-08-28,21:55,8,Mon,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230828-18225,2023-08-28,10:41,8,Mon,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230828-18226,2023-08-28,11:14,8,Mon,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230828-18227,2023-08-28,16:25,8,Mon,Sunny,Tea,HerbTea,Ice,5000,500,4500,FALSE
20230828-18228,2023-08-28,10:46,8,Mon,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230828-18229,2023-08-28,17:09,8,Mon,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230828-18230,2023-08-28,13:46,8,Mon,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230828-18231,2023-08-28,19:37,8,Mon,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230828-18232,2023-08-28,18:00,8,Mon,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230828-18233,2023-08-28,16:40,8,Mon,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230828-18234,2023-08-28,21:23,8,Mon,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20230828-18235,2023-08-28,20:25,8,Mon,Sunny,Sandwich,ChickenSandwich,Hot,7000,3000,4000,TRUE
20230828-18235,2023-08-28,20:25,8,Mon,Sunny,Coffee,Latte,Ice,3000,1150,1850,TRUE
20230828-18236,2023-08-28,13:30,8,Mon,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230828-18237,2023-08-28,21:53,8,Mon,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230828-18238,2023-08-28,12:46,8,Mon,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20230828-18239,2023-08-28,17:35,8,Mon,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230828-18240,2023-08-28,21:58,8,Mon,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230828-18241,2023-08-28,16:57,8,Mon,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20230828-18242,2023-08-28,17:52,8,Mon,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20230828-18243,2023-08-28,14:45,8,Mon,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
